,timestamp,id,area,subarea,temperature,longitude,latitude
4486,46,37,2,4,23.0,9.5,8.6
4487,47,37,2,4,23.84,9.5,8.6
4488,48,37,2,4,23.116633663366333,9.5,8.6
4489,49,37,2,4,23.02,9.5,8.6
4490,50,37,2,4,23.28,9.5,8.6
4491,51,37,2,4,23.41,9.5,8.6
4492,52,37,2,4,22.07,9.5,8.6
4493,53,37,2,4,23.06,9.5,8.6
4494,54,37,2,4,23.99,9.5,8.6
4495,55,37,2,4,23.116633663366333,9.5,8.6
4496,56,37,2,4,23.81,9.5,8.6
4497,57,37,2,4,23.75,9.5,8.6
4498,58,37,2,4,23.56,9.5,8.6
4499,59,37,2,4,23.33,9.5,8.6
4500,60,37,2,4,21.06,9.5,8.6
4501,61,37,2,4,23.7,9.5,8.6
4502,62,37,2,4,22.46,9.5,8.6
4503,63,37,2,4,22.56,9.5,8.6
4504,64,37,2,4,22.65,9.5,8.6
4505,65,37,2,4,23.27,9.5,8.6
4506,66,37,2,4,22.1,9.5,8.6
4507,67,37,2,4,23.81,9.5,8.6
4508,68,37,2,4,23.98,9.5,8.6
4509,69,37,2,4,23.13,9.5,8.6
4510,70,37,2,4,22.44,9.5,8.6
4511,71,37,2,4,23.69,9.5,8.6
4512,72,37,2,4,23.86,9.5,8.6
4513,73,37,2,4,23.38,9.5,8.6
4514,74,37,2,4,22.98,9.5,8.6
4515,75,37,2,4,23.42,9.5,8.6
4516,76,37,2,4,23.34,9.5,8.6
4517,77,37,2,4,23.97,9.5,8.6
4518,78,37,2,4,22.37,9.5,8.6
4519,79,37,2,4,22.94,9.5,8.6
4520,80,37,2,4,23.77,9.5,8.6
4521,81,37,2,4,23.74,9.5,8.6
4522,82,37,2,4,21.94,9.5,8.6
4523,83,37,2,4,23.63,9.5,8.6
4524,84,37,2,4,23.116633663366333,9.5,8.6
4525,85,37,2,4,22.93,9.5,8.6
4526,86,37,2,4,23.116633663366333,9.5,8.6
4527,87,37,2,4,23.116633663366333,9.5,8.6
4528,88,37,2,4,23.13,9.5,8.6
4529,89,37,2,4,23.84,9.5,8.6
4530,90,37,2,4,23.76,9.5,8.6
4531,91,37,2,4,23.116633663366333,9.5,8.6
4532,92,37,2,4,23.116633663366333,9.5,8.6
4533,93,37,2,4,23.72,9.5,8.6
4534,94,37,2,4,23.116633663366333,9.5,8.6
4535,95,37,2,4,22.43,9.5,8.6
4536,96,37,2,4,23.48,9.5,8.6
4537,97,37,2,4,23.116633663366333,9.5,8.6
4538,98,37,2,4,23.22,9.5,8.6
4539,99,37,2,4,23.116633663366333,9.5,8.6
4540,100,37,2,4,22.25,9.5,8.6
4541,101,37,2,4,22.55,9.5,8.6
4542,102,37,2,4,23.87,9.5,8.6
4543,103,37,2,4,23.116633663366333,9.5,8.6
4544,104,37,2,4,22.74,9.5,8.6
4545,105,37,2,4,23.32,9.5,8.6
4546,106,37,2,4,22.75,9.5,8.6
4547,107,37,2,4,22.32,9.5,8.6
4548,108,37,2,4,23.116633663366333,9.5,8.6
4549,109,37,2,4,23.57,9.5,8.6
4550,110,37,2,4,23.116633663366333,9.5,8.6
4551,111,37,2,4,22.19,9.5,8.6
4552,112,37,2,4,24.0,9.5,8.6
4553,113,37,2,4,23.09,9.5,8.6
4554,114,37,2,4,23.35,9.5,8.6
4555,115,37,2,4,22.31,9.5,8.6
4556,116,37,2,4,23.0,9.5,8.6
4557,117,37,2,4,23.35,9.5,8.6
4558,118,37,2,4,23.69,9.5,8.6
4559,119,37,2,4,22.87,9.5,8.6
4560,0,38,3,9,22.92054054054054,0.9,3.2
4561,1,38,3,9,24.56,0.9,3.2
4562,2,38,3,9,23.45,0.9,3.2
4563,3,38,3,9,23.82,0.9,3.2
4564,4,38,3,9,21.34,0.9,3.2
4565,5,38,3,9,22.63,0.9,3.2
4566,6,38,3,9,23.72,0.9,3.2
4567,7,38,3,9,23.14,0.9,3.2
4568,8,38,3,9,23.09,0.9,3.2
4569,9,38,3,9,21.94,0.9,3.2
4570,10,38,3,9,21.8,0.9,3.2
4571,11,38,3,9,22.58,0.9,3.2
4572,12,38,3,9,22.92054054054054,0.9,3.2
4573,13,38,3,9,22.22,0.9,3.2
4574,14,38,3,9,21.91,0.9,3.2
4575,15,38,3,9,22.92,0.9,3.2
4576,16,38,3,9,22.15,0.9,3.2
4577,17,38,3,9,23.49,0.9,3.2
4578,18,38,3,9,23.62,0.9,3.2
4579,19,38,3,9,23.61,0.9,3.2
4580,20,38,3,9,24.3,0.9,3.2
4581,21,38,3,9,22.93,0.9,3.2
4582,22,38,3,9,21.46,0.9,3.2
4583,23,38,3,9,22.17,0.9,3.2
4584,24,38,3,9,22.92054054054054,0.9,3.2
4585,25,38,3,9,23.46,0.9,3.2
4586,26,38,3,9,22.92054054054054,0.9,3.2
4587,27,38,3,9,23.05,0.9,3.2
4588,28,38,3,9,23.22,0.9,3.2
4589,29,38,3,9,21.21,0.9,3.2
4590,30,38,3,9,24.94,0.9,3.2
4591,31,38,3,9,22.77,0.9,3.2
4592,32,38,3,9,22.95,0.9,3.2
4593,33,38,3,9,21.25,0.9,3.2
4594,34,38,3,9,24.72,0.9,3.2
4595,35,38,3,9,23.12,0.9,3.2
4596,36,38,3,9,21.78,0.9,3.2
4597,37,38,3,9,22.92054054054054,0.9,3.2
4598,38,38,3,9,22.55,0.9,3.2
4599,39,38,3,9,21.35,0.9,3.2
4600,40,38,3,9,21.97,0.9,3.2
4601,41,38,3,9,23.84,0.9,3.2
4602,42,38,3,9,24.21,0.9,3.2
4603,43,38,3,9,23.09,0.9,3.2
4604,44,38,3,9,22.59,0.9,3.2
4605,45,38,3,9,23.33,0.9,3.2
4606,46,38,3,9,23.21,0.9,3.2
4607,47,38,3,9,22.12,0.9,3.2
4608,48,38,3,9,21.62,0.9,3.2
4609,49,38,3,9,23.84,0.9,3.2
4610,50,38,3,9,23.69,0.9,3.2
4611,51,38,3,9,24.07,0.9,3.2
4612,52,38,3,9,24.05,0.9,3.2
4613,53,38,3,9,22.35,0.9,3.2
4614,54,38,3,9,21.89,0.9,3.2
4615,55,38,3,9,22.54,0.9,3.2
4616,56,38,3,9,21.48,0.9,3.2
4617,57,38,3,9,24.5,0.9,3.2
4618,58,38,3,9,22.92054054054054,0.9,3.2
4619,59,38,3,9,22.37,0.9,3.2
4620,60,38,3,9,23.41,0.9,3.2
4621,61,38,3,9,25.2,0.9,3.2
4622,62,38,3,9,21.63,0.9,3.2
4623,63,38,3,9,23.12,0.9,3.2
4624,64,38,3,9,23.64,0.9,3.2
4625,65,38,3,9,23.43,0.9,3.2
4626,66,38,3,9,22.88,0.9,3.2
4627,67,38,3,9,22.11,0.9,3.2
4628,68,38,3,9,24.15,0.9,3.2
4629,69,38,3,9,23.51,0.9,3.2
4630,70,38,3,9,21.82,0.9,3.2
4631,71,38,3,9,23.54,0.9,3.2
4632,72,38,3,9,23.78,0.9,3.2
4633,73,38,3,9,22.55,0.9,3.2
4634,74,38,3,9,23.11,0.9,3.2
4635,75,38,3,9,20.68,0.9,3.2
4636,76,38,3,9,22.09,0.9,3.2
4637,77,38,3,9,20.95,0.9,3.2
4638,78,38,3,9,24.26,0.9,3.2
4639,79,38,3,9,24.97,0.9,3.2
4640,80,38,3,9,24.25,0.9,3.2
4641,81,38,3,9,21.2,0.9,3.2
4642,82,38,3,9,23.5,0.9,3.2
4643,83,38,3,9,21.57,0.9,3.2
4644,84,38,3,9,21.57,0.9,3.2
4645,85,38,3,9,23.6,0.9,3.2
4646,86,38,3,9,22.53,0.9,3.2
4647,87,38,3,9,23.69,0.9,3.2
4648,88,38,3,9,21.69,0.9,3.2
4649,89,38,3,9,24.4,0.9,3.2
4650,90,38,3,9,23.92,0.9,3.2
4651,91,38,3,9,23.2,0.9,3.2
4652,92,38,3,9,23.42,0.9,3.2
4653,93,38,3,9,21.56,0.9,3.2
4654,94,38,3,9,23.9,0.9,3.2
4655,95,38,3,9,23.29,0.9,3.2
4656,96,38,3,9,23.66,0.9,3.2
4657,97,38,3,9,20.6,0.9,3.2
4658,98,38,3,9,23.35,0.9,3.2
4659,99,38,3,9,24.23,0.9,3.2
4660,100,38,3,9,24.34,0.9,3.2
4661,101,38,3,9,22.92054054054054,0.9,3.2
4662,102,38,3,9,22.96,0.9,3.2
4663,103,38,3,9,23.78,0.9,3.2
4664,104,38,3,9,22.9,0.9,3.2
4665,105,38,3,9,22.17,0.9,3.2
4666,106,38,3,9,21.71,0.9,3.2
4667,107,38,3,9,23.09,0.9,3.2
4668,108,38,3,9,23.05,0.9,3.2
4669,109,38,3,9,22.92054054054054,0.9,3.2
4670,110,38,3,9,22.54,0.9,3.2
4671,111,38,3,9,23.45,0.9,3.2
4672,112,38,3,9,24.12,0.9,3.2
4673,113,38,3,9,23.59,0.9,3.2
4674,114,38,3,9,21.86,0.9,3.2
4675,115,38,3,9,22.05,0.9,3.2
4676,116,38,3,9,22.92054054054054,0.9,3.2
4677,117,38,3,9,22.27,0.9,3.2
4678,118,38,3,9,21.45,0.9,3.2
4679,119,38,3,9,22.91,0.9,3.2
4680,0,39,3,13,22.69,2.0,1.6
4681,1,39,3,13,22.87,2.0,1.6
4682,2,39,3,13,22.84,2.0,1.6
4683,3,39,3,13,22.66,2.0,1.6
4684,4,39,3,13,22.78,2.0,1.6
4685,5,39,3,13,22.88,2.0,1.6
4686,6,39,3,13,22.56,2.0,1.6
4687,7,39,3,13,22.72,2.0,1.6
4688,8,39,3,13,23.24,2.0,1.6
4689,9,39,3,13,22.49,2.0,1.6
4690,10,39,3,13,23.03,2.0,1.6
4691,11,39,3,13,23.16,2.0,1.6
4692,12,39,3,13,22.51,2.0,1.6
4693,13,39,3,13,22.64,2.0,1.6
4694,14,39,3,13,22.61,2.0,1.6
4695,15,39,3,13,23.58,2.0,1.6
4696,16,39,3,13,22.77,2.0,1.6
4697,17,39,3,13,22.68,2.0,1.6
4698,18,39,3,13,22.9,2.0,1.6
4699,19,39,3,13,23.03,2.0,1.6
4700,20,39,3,13,23.41,2.0,1.6
4701,21,39,3,13,23.06,2.0,1.6
4702,22,39,3,13,22.66,2.0,1.6
4703,23,39,3,13,23.13,2.0,1.6
4704,24,39,3,13,22.88,2.0,1.6
4705,25,39,3,13,22.68,2.0,1.6
4706,26,39,3,13,22.55,2.0,1.6
4707,27,39,3,13,22.975614035087716,2.0,1.6
4708,28,39,3,13,22.59,2.0,1.6
4709,29,39,3,13,22.62,2.0,1.6
4710,30,39,3,13,22.63,2.0,1.6
4711,31,39,3,13,23.13,2.0,1.6
4712,32,39,3,13,23.09,2.0,1.6
4713,33,39,3,13,23.12,2.0,1.6
4714,34,39,3,13,23.12,2.0,1.6
4715,35,39,3,13,22.98,2.0,1.6
4716,36,39,3,13,24.11,2.0,1.6
4717,37,39,3,13,22.89,2.0,1.6
4718,38,39,3,13,23.24,2.0,1.6
4719,39,39,3,13,22.74,2.0,1.6
4720,40,39,3,13,22.77,2.0,1.6
4721,41,39,3,13,23.06,2.0,1.6
4722,42,39,3,13,22.975614035087716,2.0,1.6
4723,43,39,3,13,23.31,2.0,1.6
4724,44,39,3,13,23.07,2.0,1.6
4725,45,39,3,13,22.66,2.0,1.6
4726,46,39,3,13,23.18,2.0,1.6
4727,47,39,3,13,22.94,2.0,1.6
4728,48,39,3,13,23.11,2.0,1.6
4729,49,39,3,13,22.96,2.0,1.6
4730,50,39,3,13,22.71,2.0,1.6
4731,51,39,3,13,22.79,2.0,1.6
4732,52,39,3,13,22.76,2.0,1.6
4733,53,39,3,13,22.92,2.0,1.6
4734,54,39,3,13,23.37,2.0,1.6
4735,55,39,3,13,23.41,2.0,1.6
4736,56,39,3,13,22.89,2.0,1.6
4737,57,39,3,13,22.74,2.0,1.6
4738,58,39,3,13,22.43,2.0,1.6
4739,59,39,3,13,23.26,2.0,1.6
4740,60,39,3,13,22.98,2.0,1.6
4741,61,39,3,13,22.92,2.0,1.6
4742,62,39,3,13,22.72,2.0,1.6
4743,63,39,3,13,23.08,2.0,1.6
4744,64,39,3,13,22.99,2.0,1.6
4745,65,39,3,13,22.63,2.0,1.6
4746,66,39,3,13,23.48,2.0,1.6
4747,67,39,3,13,23.07,2.0,1.6
4748,68,39,3,13,22.975614035087716,2.0,1.6
4749,69,39,3,13,22.975614035087716,2.0,1.6
4750,70,39,3,13,23.17,2.0,1.6
4751,71,39,3,13,22.78,2.0,1.6
4752,72,39,3,13,22.67,2.0,1.6
4753,73,39,3,13,22.99,2.0,1.6
4754,74,39,3,13,23.24,2.0,1.6
4755,75,39,3,13,23.42,2.0,1.6
4756,76,39,3,13,23.24,2.0,1.6
4757,77,39,3,13,23.09,2.0,1.6
4758,78,39,3,13,23.38,2.0,1.6
4759,79,39,3,13,22.67,2.0,1.6
4760,80,39,3,13,23.04,2.0,1.6
4761,81,39,3,13,22.975614035087716,2.0,1.6
4762,82,39,3,13,22.74,2.0,1.6
4763,83,39,3,13,23.09,2.0,1.6
4764,84,39,3,13,22.9,2.0,1.6
4765,85,39,3,13,23.57,2.0,1.6
4766,86,39,3,13,23.59,2.0,1.6
4767,87,39,3,13,23.07,2.0,1.6
4768,88,39,3,13,23.02,2.0,1.6
4769,89,39,3,13,22.975614035087716,2.0,1.6
4770,90,39,3,13,23.2,2.0,1.6
4771,91,39,3,13,23.42,2.0,1.6
4772,92,39,3,13,23.21,2.0,1.6
4773,93,39,3,13,22.87,2.0,1.6
4774,94,39,3,13,23.22,2.0,1.6
4775,95,39,3,13,23.1,2.0,1.6
4776,96,39,3,13,22.77,2.0,1.6
4777,97,39,3,13,23.67,2.0,1.6
4778,98,39,3,13,22.99,2.0,1.6
4779,99,39,3,13,23.14,2.0,1.6
4780,100,39,3,13,23.07,2.0,1.6
4781,101,39,3,13,22.65,2.0,1.6
4782,102,39,3,13,23.08,2.0,1.6
4783,103,39,3,13,22.86,2.0,1.6
4784,104,39,3,13,22.49,2.0,1.6
4785,105,39,3,13,23.46,2.0,1.6
4786,106,39,3,13,22.99,2.0,1.6
4787,107,39,3,13,23.0,2.0,1.6
4788,108,39,3,13,22.7,2.0,1.6
4789,109,39,3,13,23.07,2.0,1.6
4790,110,39,3,13,23.05,2.0,1.6
4791,111,39,3,13,22.54,2.0,1.6
4792,112,39,3,13,22.89,2.0,1.6
4793,113,39,3,13,22.79,2.0,1.6
4794,114,39,3,13,23.11,2.0,1.6
4795,115,39,3,13,22.83,2.0,1.6
4796,116,39,3,13,22.81,2.0,1.6
4797,117,39,3,13,23.03,2.0,1.6
4798,118,39,3,13,23.17,2.0,1.6
4799,119,39,3,13,22.89,2.0,1.6
4800,0,40,3,13,22.04,0.5,0.9
4801,1,40,3,13,22.5,0.5,0.9
4802,2,40,3,13,22.59,0.5,0.9
4803,3,40,3,13,22.35,0.5,0.9
4804,4,40,3,13,22.43,0.5,0.9
4805,5,40,3,13,22.47,0.5,0.9
4806,6,40,3,13,22.98,0.5,0.9
4807,7,40,3,13,22.81,0.5,0.9
4808,8,40,3,13,22.16,0.5,0.9
4809,9,40,3,13,22.4,0.5,0.9
4810,10,40,3,13,22.23,0.5,0.9
4811,11,40,3,13,22.4,0.5,0.9
4812,12,40,3,13,22.61,0.5,0.9
4813,13,40,3,13,22.24,0.5,0.9
4814,14,40,3,13,22.3,0.5,0.9
4815,15,40,3,13,22.79,0.5,0.9
4816,16,40,3,13,22.77,0.5,0.9
4817,17,40,3,13,22.39,0.5,0.9
4818,18,40,3,13,22.69,0.5,0.9
4819,19,40,3,13,22.61,0.5,0.9
4820,20,40,3,13,22.54,0.5,0.9
4821,21,40,3,13,22.51,0.5,0.9
4822,22,40,3,13,22.46,0.5,0.9
4823,23,40,3,13,22.98,0.5,0.9
4824,24,40,3,13,22.43,0.5,0.9
4825,25,40,3,13,22.08,0.5,0.9
4826,26,40,3,13,22.01,0.5,0.9
4827,27,40,3,13,22.51,0.5,0.9
4828,28,40,3,13,22.78,0.5,0.9
4829,29,40,3,13,22.89,0.5,0.9
4830,30,40,3,13,22.95,0.5,0.9
4831,31,40,3,13,22.83,0.5,0.9
4832,32,40,3,13,22.94,0.5,0.9
4833,33,40,3,13,22.9,0.5,0.9
4834,34,40,3,13,22.14,0.5,0.9
4835,35,40,3,13,22.09,0.5,0.9
4836,36,40,3,13,22.5,0.5,0.9
4837,37,40,3,13,22.82,0.5,0.9
4838,38,40,3,13,22.63,0.5,0.9
4839,39,40,3,13,22.65,0.5,0.9
4840,40,40,3,13,22.35,0.5,0.9
4841,41,40,3,13,22.45,0.5,0.9
4842,42,40,3,13,22.82,0.5,0.9
4843,43,40,3,13,22.89,0.5,0.9
4844,44,40,3,13,22.92,0.5,0.9
4845,45,40,3,13,22.58,0.5,0.9
4846,46,40,3,13,22.67,0.5,0.9
4847,47,40,3,13,22.62,0.5,0.9
4848,48,40,3,13,22.08,0.5,0.9
4849,49,40,3,13,22.11,0.5,0.9
4850,50,40,3,13,22.45,0.5,0.9
4851,51,40,3,13,22.98,0.5,0.9
4852,52,40,3,13,22.79,0.5,0.9
4853,53,40,3,13,22.521441441441446,0.5,0.9
4854,54,40,3,13,22.64,0.5,0.9
4855,55,40,3,13,22.91,0.5,0.9
4856,56,40,3,13,22.5,0.5,0.9
4857,57,40,3,13,22.65,0.5,0.9
4858,58,40,3,13,22.521441441441446,0.5,0.9
4859,59,40,3,13,22.92,0.5,0.9
4860,60,40,3,13,22.05,0.5,0.9
4861,61,40,3,13,22.11,0.5,0.9
4862,62,40,3,13,22.23,0.5,0.9
4863,63,40,3,13,22.78,0.5,0.9
4864,64,40,3,13,22.06,0.5,0.9
4865,65,40,3,13,22.45,0.5,0.9
4866,66,40,3,13,22.67,0.5,0.9
4867,67,40,3,13,22.0,0.5,0.9
4868,68,40,3,13,22.68,0.5,0.9
4869,69,40,3,13,22.53,0.5,0.9
4870,70,40,3,13,22.21,0.5,0.9
4871,71,40,3,13,22.92,0.5,0.9
4872,72,40,3,13,22.09,0.5,0.9
4873,73,40,3,13,22.59,0.5,0.9
4874,74,40,3,13,22.52,0.5,0.9
4875,75,40,3,13,22.64,0.5,0.9
4876,76,40,3,13,22.29,0.5,0.9
4877,77,40,3,13,22.521441441441446,0.5,0.9
4878,78,40,3,13,22.46,0.5,0.9
4879,79,40,3,13,22.36,0.5,0.9
4880,80,40,3,13,22.79,0.5,0.9
4881,81,40,3,13,22.44,0.5,0.9
4882,82,40,3,13,22.06,0.5,0.9
4883,83,40,3,13,22.39,0.5,0.9
4884,84,40,3,13,22.91,0.5,0.9
4885,85,40,3,13,22.97,0.5,0.9
4886,86,40,3,13,22.6,0.5,0.9
4887,87,40,3,13,22.02,0.5,0.9
4888,88,40,3,13,22.26,0.5,0.9
4889,89,40,3,13,22.63,0.5,0.9
4890,90,40,3,13,22.39,0.5,0.9
4891,91,40,3,13,22.59,0.5,0.9
4892,92,40,3,13,22.82,0.5,0.9
4893,93,40,3,13,22.84,0.5,0.9
4894,94,40,3,13,22.5,0.5,0.9
4895,95,40,3,13,22.73,0.5,0.9
4896,96,40,3,13,22.7,0.5,0.9
4897,97,40,3,13,22.62,0.5,0.9
4898,98,40,3,13,22.81,0.5,0.9
4899,99,40,3,13,22.35,0.5,0.9
4900,100,40,3,13,22.52,0.5,0.9
4901,101,40,3,13,22.8,0.5,0.9
4902,102,40,3,13,22.11,0.5,0.9
4903,103,40,3,13,22.24,0.5,0.9
4904,104,40,3,13,22.85,0.5,0.9
4905,105,40,3,13,22.17,0.5,0.9
4906,106,40,3,13,22.521441441441446,0.5,0.9
4907,107,40,3,13,22.521441441441446,0.5,0.9
4908,108,40,3,13,22.11,0.5,0.9
4909,109,40,3,13,22.26,0.5,0.9
4910,110,40,3,13,22.31,0.5,0.9
4911,111,40,3,13,22.521441441441446,0.5,0.9
4912,112,40,3,13,22.521441441441446,0.5,0.9
4913,113,40,3,13,22.521441441441446,0.5,0.9
4914,114,40,3,13,22.521441441441446,0.5,0.9
4915,115,40,3,13,22.63,0.5,0.9
4916,116,40,3,13,22.39,0.5,0.9
4917,117,40,3,13,22.48,0.5,0.9
4918,118,40,3,13,22.51,0.5,0.9
4919,119,40,3,13,22.71,0.5,0.9
4920,0,41,3,13,24.62,0.5,1.8
4921,1,41,3,13,23.27,0.5,1.8
4922,2,41,3,13,24.92,0.5,1.8
4923,3,41,3,13,24.17,0.5,1.8
4924,4,41,3,13,24.89,0.5,1.8
4925,5,41,3,13,24.24,0.5,1.8
4926,6,41,3,13,24.29,0.5,1.8
4927,7,41,3,13,24.78,0.5,1.8
4928,8,41,3,13,24.03,0.5,1.8
4929,9,41,3,13,24.74,0.5,1.8
4930,10,41,3,13,24.11,0.5,1.8
4931,11,41,3,13,24.22,0.5,1.8
4932,12,41,3,13,24.13542056074766,0.5,1.8
4933,13,41,3,13,24.25,0.5,1.8
4934,14,41,3,13,23.42,0.5,1.8
4935,15,41,3,13,24.1,0.5,1.8
4936,16,41,3,13,23.3,0.5,1.8
4937,17,41,3,13,24.48,0.5,1.8
4938,18,41,3,13,23.15,0.5,1.8
4939,19,41,3,13,24.12,0.5,1.8
4940,20,41,3,13,22.06,0.5,1.8
4941,21,41,3,13,24.61,0.5,1.8
4942,22,41,3,13,24.59,0.5,1.8
4943,23,41,3,13,24.9,0.5,1.8
4944,24,41,3,13,23.85,0.5,1.8
4945,25,41,3,13,23.52,0.5,1.8
4946,26,41,3,13,24.13542056074766,0.5,1.8
4947,27,41,3,13,24.99,0.5,1.8
4948,28,41,3,13,24.66,0.5,1.8
4949,29,41,3,13,24.09,0.5,1.8
4950,30,41,3,13,23.64,0.5,1.8
4951,31,41,3,13,24.43,0.5,1.8
4952,32,41,3,13,24.13542056074766,0.5,1.8
4953,33,41,3,13,24.49,0.5,1.8
4954,34,41,3,13,24.56,0.5,1.8
4955,35,41,3,13,23.31,0.5,1.8
4956,36,41,3,13,24.13542056074766,0.5,1.8
4957,37,41,3,13,23.48,0.5,1.8
4958,38,41,3,13,24.68,0.5,1.8
4959,39,41,3,13,23.44,0.5,1.8
4960,40,41,3,13,24.67,0.5,1.8
4961,41,41,3,13,24.13542056074766,0.5,1.8
4962,42,41,3,13,24.13542056074766,0.5,1.8
4963,43,41,3,13,24.87,0.5,1.8
4964,44,41,3,13,23.27,0.5,1.8
4965,45,41,3,13,23.33,0.5,1.8
4966,46,41,3,13,24.68,0.5,1.8
4967,47,41,3,13,24.13542056074766,0.5,1.8
4968,48,41,3,13,24.73,0.5,1.8
4969,49,41,3,13,24.24,0.5,1.8
4970,50,41,3,13,22.46,0.5,1.8
4971,51,41,3,13,23.54,0.5,1.8
4972,52,41,3,13,23.06,0.5,1.8
4973,53,41,3,13,24.22,0.5,1.8
4974,54,41,3,13,23.29,0.5,1.8
4975,55,41,3,13,24.74,0.5,1.8
4976,56,41,3,13,24.13542056074766,0.5,1.8
4977,57,41,3,13,24.53,0.5,1.8
4978,58,41,3,13,24.26,0.5,1.8
4979,59,41,3,13,23.31,0.5,1.8
4980,60,41,3,13,24.77,0.5,1.8
4981,61,41,3,13,24.79,0.5,1.8
4982,62,41,3,13,24.0,0.5,1.8
4983,63,41,3,13,23.95,0.5,1.8
4984,64,41,3,13,24.45,0.5,1.8
4985,65,41,3,13,24.44,0.5,1.8
4986,66,41,3,13,24.75,0.5,1.8
4987,67,41,3,13,24.15,0.5,1.8
4988,68,41,3,13,24.39,0.5,1.8
4989,69,41,3,13,23.2,0.5,1.8
4990,70,41,3,13,24.5,0.5,1.8
4991,71,41,3,13,24.38,0.5,1.8
4992,72,41,3,13,24.06,0.5,1.8
4993,73,41,3,13,24.67,0.5,1.8
4994,74,41,3,13,24.56,0.5,1.8
4995,75,41,3,13,24.09,0.5,1.8
4996,76,41,3,13,24.59,0.5,1.8
4997,77,41,3,13,24.81,0.5,1.8
4998,78,41,3,13,24.12,0.5,1.8
4999,79,41,3,13,23.72,0.5,1.8
5000,80,41,3,13,24.95,0.5,1.8
5001,81,41,3,13,24.39,0.5,1.8
5002,82,41,3,13,23.95,0.5,1.8
5003,83,41,3,13,24.53,0.5,1.8
5004,84,41,3,13,23.89,0.5,1.8
5005,85,41,3,13,24.13542056074766,0.5,1.8
5006,86,41,3,13,23.42,0.5,1.8
5007,87,41,3,13,24.83,0.5,1.8
5008,88,41,3,13,23.56,0.5,1.8
5009,89,41,3,13,24.13542056074766,0.5,1.8
5010,90,41,3,13,24.72,0.5,1.8
5011,91,41,3,13,23.68,0.5,1.8
5012,92,41,3,13,24.65,0.5,1.8
5013,93,41,3,13,24.13542056074766,0.5,1.8
5014,94,41,3,13,23.16,0.5,1.8
5015,95,41,3,13,24.13542056074766,0.5,1.8
5016,96,41,3,13,24.96,0.5,1.8
5017,97,41,3,13,23.97,0.5,1.8
5018,98,41,3,13,23.79,0.5,1.8
5019,99,41,3,13,24.04,0.5,1.8
5020,100,41,3,13,24.99,0.5,1.8
5021,101,41,3,13,24.23,0.5,1.8
5022,102,41,3,13,24.13542056074766,0.5,1.8
5023,103,41,3,13,24.6,0.5,1.8
5024,104,41,3,13,23.73,0.5,1.8
5025,105,41,3,13,24.99,0.5,1.8
5026,106,41,3,13,23.41,0.5,1.8
5027,107,41,3,13,24.75,0.5,1.8
5028,108,41,3,13,24.14,0.5,1.8
5029,109,41,3,13,24.85,0.5,1.8
5030,110,41,3,13,22.11,0.5,1.8
5031,111,41,3,13,23.85,0.5,1.8
5032,112,41,3,13,23.2,0.5,1.8
5033,113,41,3,13,24.05,0.5,1.8
5034,114,41,3,13,24.3,0.5,1.8
5035,115,41,3,13,24.58,0.5,1.8
5036,116,41,3,13,23.14,0.5,1.8
5037,117,41,3,13,23.55,0.5,1.8
5038,118,41,3,13,24.61,0.5,1.8
5039,119,41,3,13,24.93,0.5,1.8
5040,0,42,3,13,24.86,2.4,0.9
5041,1,42,3,13,23.29,2.4,0.9
5042,2,42,3,13,22.7,2.4,0.9
5043,3,42,3,13,22.73,2.4,0.9
5044,4,42,3,13,23.26,2.4,0.9
5045,5,42,3,13,23.9,2.4,0.9
5046,6,42,3,13,23.23,2.4,0.9
5047,7,42,3,13,24.1,2.4,0.9
5048,8,42,3,13,23.83,2.4,0.9
5049,9,42,3,13,23.35,2.4,0.9
5050,10,42,3,13,22.55,2.4,0.9
5051,11,42,3,13,22.92,2.4,0.9
5052,12,42,3,13,22.71,2.4,0.9
5053,13,42,3,13,22.71,2.4,0.9
5054,14,42,3,13,23.14,2.4,0.9
5055,15,42,3,13,23.02,2.4,0.9
5056,16,42,3,13,24.02,2.4,0.9
5057,17,42,3,13,23.5,2.4,0.9
5058,18,42,3,13,23.34,2.4,0.9
5059,19,42,3,13,23.95,2.4,0.9
5060,20,42,3,13,22.86,2.4,0.9
5061,21,42,3,13,23.2,2.4,0.9
5062,22,42,3,13,22.76,2.4,0.9
5063,23,42,3,13,22.81,2.4,0.9
5064,24,42,3,13,23.8,2.4,0.9
5065,25,42,3,13,24.13,2.4,0.9
5066,26,42,3,13,22.97,2.4,0.9
5067,27,42,3,13,22.97,2.4,0.9
5068,28,42,3,13,23.74,2.4,0.9
5069,29,42,3,13,23.39,2.4,0.9
5070,30,42,3,13,23.59,2.4,0.9
5071,31,42,3,13,23.06,2.4,0.9
5072,32,42,3,13,22.31,2.4,0.9
5073,33,42,3,13,23.74,2.4,0.9
5074,34,42,3,13,23.77,2.4,0.9
5075,35,42,3,13,22.64,2.4,0.9
5076,36,42,3,13,23.9,2.4,0.9
5077,37,42,3,13,23.85,2.4,0.9
5078,38,42,3,13,23.04,2.4,0.9
5079,39,42,3,13,24.46,2.4,0.9
5080,40,42,3,13,22.35,2.4,0.9
5081,41,42,3,13,23.78,2.4,0.9
5082,42,42,3,13,22.76,2.4,0.9
5083,43,42,3,13,23.23,2.4,0.9
