timestamp,id,temperature,pm,longitude,latitude,area
83,10,18.87,28.28,5.9,8.57,3
84,10,18.99,22.33,5.9,8.57,3
85,10,18.7,51.17,5.9,8.57,3
86,10,18.81,17.08,5.9,8.57,3
87,10,19.07,11.16,5.9,8.57,3
88,10,18.96,40.48,5.9,8.57,3
89,10,19.02,44.05,5.9,8.57,3
90,10,19.29,20.77,5.9,8.57,3
91,10,19.15,36.37,5.9,8.57,3
92,10,19.07,53.01,5.9,8.57,3
93,10,18.67,61.37,5.9,8.57,3
94,10,19.03,65.98,5.9,8.57,3
95,10,19.1,33.31,5.9,8.57,3
96,10,18.53,32.63,5.9,8.57,3
97,10,18.79,36.16,5.9,8.57,3
98,10,18.98,75.27,5.9,8.57,3
99,10,19,30.57,5.9,8.57,3
100,10,19.13,61.12,5.9,8.57,3
101,10,18.94,42.88,5.9,8.57,3
102,10,19.11,50.35,5.9,8.57,3
103,10,19.05,53.43,5.9,8.57,3
104,10,18.73,86.06,5.9,8.57,3
105,10,18.89,35.4,5.9,8.57,3
106,10,18.94,31.16,5.9,8.57,3
107,10,19.09,51.18,5.9,8.57,3
108,10,18.97,24.73,5.9,8.57,3
109,10,19.5,39.3,5.9,8.57,3
110,10,18.91,22.72,5.9,8.57,3
111,10,19.1,33.33,5.9,8.57,3
112,10,19.12,1.18,5.9,8.57,3
113,10,19.03,27.85,5.9,8.57,3
114,10,18.94,67.87,5.9,8.57,3
115,10,18.64,38.7,5.9,8.57,3
116,10,19.27,12.16,5.9,8.57,3
117,10,19.07,19.69,5.9,8.57,3
118,10,18.91,81.18,5.9,8.57,3
119,10,19.03,53.37,5.9,8.57,3
0,11,19.23,33.53,8.04,9.9,3
1,11,18.73,33.69,8.04,9.9,3
2,11,19.48,33.73,8.04,9.9,3
3,11,18.84,33.45,8.04,9.9,3
4,11,19.25,33.21,8.04,9.9,3
5,11,18.87,34.46,8.04,9.9,3
6,11,19.34,33.26,8.04,9.9,3
7,11,19.64,33.63,8.04,9.9,3
8,11,19.56,34.05,8.04,9.9,3
9,11,19.12,33.44,8.04,9.9,3
10,11,18.94,33.56,8.04,9.9,3
11,11,18.9,33.06,8.04,9.9,3
12,11,19.17,33.69,8.04,9.9,3
13,11,19.18,33.35,8.04,9.9,3
14,11,19.18,32.96,8.04,9.9,3
15,11,18.58,34.13,8.04,9.9,3
16,11,18.72,33.25,8.04,9.9,3
17,11,18.83,33.22,8.04,9.9,3
18,11,18.89,33.46,8.04,9.9,3
19,11,18.79,33.61,8.04,9.9,3
20,11,19,33.28,8.04,9.9,3
21,11,19.26,33.12,8.04,9.9,3
22,11,19.06,33.32,8.04,9.9,3
23,11,18.47,33.44,8.04,9.9,3
24,11,18.92,33.25,8.04,9.9,3
25,11,19.17,33.7,8.04,9.9,3
26,11,18.74,33.2,8.04,9.9,3
27,11,19.03,33.41,8.04,9.9,3
28,11,18.95,34.52,8.04,9.9,3
29,11,18.6,33.07,8.04,9.9,3
30,11,18.94,33.91,8.04,9.9,3
31,11,18.51,33.33,8.04,9.9,3
32,11,19.3,34.37,8.04,9.9,3
33,11,18.76,32.99,8.04,9.9,3
34,11,19.25,33.4,8.04,9.9,3
35,11,19.08,33.4,8.04,9.9,3
36,11,18.59,33.45,8.04,9.9,3
37,11,18.43,33.49,8.04,9.9,3
38,11,19.17,34.33,8.04,9.9,3
39,11,19.07,33.23,8.04,9.9,3
40,11,18.89,33.54,8.04,9.9,3
41,11,19.05,33.29,8.04,9.9,3
42,11,19.36,33.33,8.04,9.9,3
43,11,18.51,33.42,8.04,9.9,3
44,11,19.37,33.8,8.04,9.9,3
45,11,18.42,33.35,8.04,9.9,3
46,11,19.19,33.7,8.04,9.9,3
47,11,19.48,33.42,8.04,9.9,3
48,11,19.18,33.3,8.04,9.9,3
49,11,20.17,33.82,8.04,9.9,3
50,11,18.87,33.28,8.04,9.9,3
51,11,18.55,33.41,8.04,9.9,3
52,11,19.23,33.31,8.04,9.9,3
53,11,18.77,33.21,8.04,9.9,3
54,11,18.97,34.02,8.04,9.9,3
55,11,18.43,33.41,8.04,9.9,3
56,11,18.58,33.57,8.04,9.9,3
57,11,19.2,33.77,8.04,9.9,3
58,11,18.9,33.53,8.04,9.9,3
59,11,18.86,33.57,8.04,9.9,3
60,11,19.11,33.03,8.04,9.9,3
61,11,18.99,33.75,8.04,9.9,3
62,11,18.81,33.42,8.04,9.9,3
63,11,18.98,33.54,8.04,9.9,3
64,11,19.02,33.51,8.04,9.9,3
65,11,18.73,33.54,8.04,9.9,3
66,11,18.77,33.77,8.04,9.9,3
67,11,18.56,33.5,8.04,9.9,3
68,11,19.18,33.29,8.04,9.9,3
69,11,18.4,33.71,8.04,9.9,3
70,11,18.99,33.95,8.04,9.9,3
71,11,19.32,33.6,8.04,9.9,3
72,11,18.75,33.86,8.04,9.9,3
73,11,18.62,33.59,8.04,9.9,3
74,11,18.83,33.25,8.04,9.9,3
75,11,18.83,33.98,8.04,9.9,3
76,11,18.77,33.38,8.04,9.9,3
77,11,18.82,33.43,8.04,9.9,3
78,11,19.15,33.48,8.04,9.9,3
79,11,18.45,32.9,8.04,9.9,3
80,11,19.39,33.08,8.04,9.9,3
81,11,18.96,33.57,8.04,9.9,3
82,11,19.18,33.39,8.04,9.9,3
83,11,19.14,33.82,8.04,9.9,3
84,11,18.96,33.6,8.04,9.9,3
85,11,18.63,33.36,8.04,9.9,3
86,11,18.72,33.46,8.04,9.9,3
87,11,19.44,32.96,8.04,9.9,3
88,11,18.83,33.95,8.04,9.9,3
89,11,18.72,33.77,8.04,9.9,3
90,11,18.6,33.73,8.04,9.9,3
91,11,18.47,33.47,8.04,9.9,3
92,11,19.21,33.5,8.04,9.9,3
93,11,18.61,33.21,8.04,9.9,3
94,11,19.19,33.33,8.04,9.9,3
95,11,18.94,33.05,8.04,9.9,3
96,11,18.99,33.23,8.04,9.9,3
97,11,18.88,33.53,8.04,9.9,3
98,11,18.53,33.47,8.04,9.9,3
99,11,19.18,33.47,8.04,9.9,3
100,11,19.05,33.73,8.04,9.9,3
101,11,18.77,33.09,8.04,9.9,3
102,11,18.94,33.35,8.04,9.9,3
103,11,18.66,33.21,8.04,9.9,3
104,11,19.53,33.29,8.04,9.9,3
105,11,19.03,33.3,8.04,9.9,3
106,11,18.68,33.9,8.04,9.9,3
107,11,19.21,33.48,8.04,9.9,3
108,11,19.35,33.35,8.04,9.9,3
109,11,18.74,33.87,8.04,9.9,3
110,11,19.23,33.34,8.04,9.9,3
111,11,19.04,33.35,8.04,9.9,3
112,11,19.1,33.9,8.04,9.9,3
113,11,18.54,33.39,8.04,9.9,3
114,11,19.5,33.45,8.04,9.9,3
115,11,18.83,33.31,8.04,9.9,3
116,11,19,33.21,8.04,9.9,3
117,11,18.33,33.34,8.04,9.9,3
118,11,19.72,33.81,8.04,9.9,3
119,11,18.78,33.52,8.04,9.9,3
0,12,18.19,33.5,7.22,5.1,3
1,12,18.33,33.5,7.22,5.1,3
2,12,18.85,33.48,7.22,5.1,3
3,12,18.78,33.19,7.22,5.1,3
4,12,18.88,33.5,7.22,5.1,3
5,12,18.81,33.48,7.22,5.1,3
6,12,18.86,33.3,7.22,5.1,3
7,12,18.94,33.5,7.22,5.1,3
8,12,18.62,33.49,7.22,5.1,3
9,12,18.69,32.98,7.22,5.1,3
10,12,18.2,33.5,7.22,5.1,3
11,12,18.48,33.36,7.22,5.1,3
12,12,18.41,33,7.22,5.1,3
13,12,18.65,33.49,7.22,5.1,3
14,12,18.09,33.25,7.22,5.1,3
15,12,18.67,33.49,7.22,5.1,3
16,12,18.23,33.5,7.22,5.1,3
17,12,18.95,33.37,7.22,5.1,3
18,12,18.17,33.28,7.22,5.1,3
19,12,18.28,33.08,7.22,5.1,3
20,12,18,33.15,7.22,5.1,3
21,12,18.72,32.87,7.22,5.1,3
22,12,18.57,33.49,7.22,5.1,3
23,12,18.77,33.49,7.22,5.1,3
24,12,18.05,33.46,7.22,5.1,3
25,12,18.17,33.5,7.22,5.1,3
26,12,18.97,33.27,7.22,5.1,3
27,12,18.95,33.5,7.22,5.1,3
28,12,18.07,33.5,7.22,5.1,3
29,12,18.74,33.5,7.22,5.1,3
30,12,18.06,33.5,7.22,5.1,3
31,12,18.4,33.5,7.22,5.1,3
32,12,18.27,33.37,7.22,5.1,3
33,12,18.08,33.5,7.22,5.1,3
34,12,18.42,32.59,7.22,5.1,3
35,12,18.45,33.5,7.22,5.1,3
36,12,18.06,33.38,7.22,5.1,3
37,12,18.74,32.82,7.22,5.1,3
38,12,18.24,33.5,7.22,5.1,3
39,12,18.31,33.38,7.22,5.1,3
40,12,18.29,33.46,7.22,5.1,3
41,12,18.88,33.5,7.22,5.1,3
42,12,18.04,33.44,7.22,5.1,3
43,12,18.36,33.5,7.22,5.1,3
44,12,18.81,33.45,7.22,5.1,3
45,12,18.83,33.31,7.22,5.1,3
46,12,18.86,33.47,7.22,5.1,3
47,12,18.28,33.45,7.22,5.1,3
48,12,18.39,33.49,7.22,5.1,3
49,12,18.34,33.5,7.22,5.1,3
50,12,18.79,33.13,7.22,5.1,3
51,12,18.07,33.45,7.22,5.1,3
52,12,18.24,33.5,7.22,5.1,3
53,12,18.96,32.8,7.22,5.1,3
54,12,18.99,33.49,7.22,5.1,3
55,12,18.78,33.42,7.22,5.1,3
56,12,18.57,32.91,7.22,5.1,3
57,12,18.72,33.5,7.22,5.1,3
58,12,18.28,33.49,7.22,5.1,3
59,12,18.78,33.5,7.22,5.1,3
60,12,18.31,33.5,7.22,5.1,3
61,12,18.41,33.5,7.22,5.1,3
62,12,18.95,33.18,7.22,5.1,3
63,12,18.68,33.47,7.22,5.1,3
64,12,18.09,33.5,7.22,5.1,3
65,12,18.14,33.35,7.22,5.1,3
66,12,18.25,33.5,7.22,5.1,3
67,12,18.42,33.49,7.22,5.1,3
68,12,18.86,33.49,7.22,5.1,3
69,12,18.19,33.28,7.22,5.1,3
70,12,18.98,33.49,7.22,5.1,3
71,12,18.08,33.3,7.22,5.1,3
72,12,18.41,33.47,7.22,5.1,3
73,12,18.07,33.37,7.22,5.1,3
74,12,18.16,33.35,7.22,5.1,3
75,12,18.92,33.45,7.22,5.1,3
76,12,18.22,33.5,7.22,5.1,3
77,12,18.54,33.49,7.22,5.1,3
78,12,18.23,32.75,7.22,5.1,3
79,12,18.9,32.81,7.22,5.1,3
80,12,18.64,32.88,7.22,5.1,3
81,12,18.91,32.69,7.22,5.1,3
82,12,18.5,32.71,7.22,5.1,3
83,12,18.38,33.4,7.22,5.1,3
84,12,18.02,33.5,7.22,5.1,3
85,12,18.34,33.5,7.22,5.1,3
86,12,18.22,33.5,7.22,5.1,3
87,12,18.77,33.5,7.22,5.1,3
88,12,18.88,33.47,7.22,5.1,3
89,12,18.89,33.32,7.22,5.1,3
90,12,18.34,33.09,7.22,5.1,3
91,12,18.54,33.21,7.22,5.1,3
92,12,18.89,32.9,7.22,5.1,3
93,12,18.31,32.84,7.22,5.1,3
94,12,18.19,33.49,7.22,5.1,3
95,12,18.27,33.19,7.22,5.1,3
96,12,18.81,33.08,7.22,5.1,3
97,12,18.51,33.13,7.22,5.1,3
98,12,18.54,33.05,7.22,5.1,3
99,12,18.14,33.45,7.22,5.1,3
100,12,18.2,32.68,7.22,5.1,3
101,12,18.99,32.98,7.22,5.1,3
102,12,18.39,33.5,7.22,5.1,3
103,12,18.23,33.5,7.22,5.1,3
104,12,18.01,33.35,7.22,5.1,3
105,12,18.58,33.5,7.22,5.1,3
106,12,18.38,33.5,7.22,5.1,3
107,12,18.99,32.84,7.22,5.1,3
108,12,18.31,33.46,7.22,5.1,3
109,12,18.64,33.3,7.22,5.1,3
110,12,18.44,32.74,7.22,5.1,3
111,12,18.89,33.38,7.22,5.1,3
112,12,18.1,33.5,7.22,5.1,3
113,12,18.36,33.5,7.22,5.1,3
114,12,18.12,33.47,7.22,5.1,3
115,12,18.96,32.52,7.22,5.1,3
116,12,18.71,33.44,7.22,5.1,3
117,12,18.79,32.81,7.22,5.1,3
118,12,18.29,33.25,7.22,5.1,3
119,12,18.54,33.49,7.22,5.1,3
0,13,20.78,33.28,7.22,7.22,3
1,13,20.52,33.02,7.22,7.22,3
2,13,20.95,33.45,7.22,7.22,3
3,13,20.47,32.97,7.22,7.22,3
4,13,19.31,32.81,7.22,7.22,3
5,13,20.45,32.95,7.22,7.22,3
6,13,20.95,33.45,7.22,7.22,3
7,13,20.13,32.63,7.22,7.22,3
8,13,20.92,34.42,7.22,7.22,3
9,13,20.58,33.08,7.22,7.22,3
10,13,19.87,33.37,7.22,7.22,3
11,13,20.51,33.01,7.22,7.22,3
12,13,20.12,32.62,7.22,7.22,3
13,13,19.73,33.23,7.22,7.22,3
14,13,20.61,33.11,7.22,7.22,3
15,13,20.56,33.06,7.22,7.22,3
16,13,20.08,32.58,7.22,7.22,3
17,13,19.32,32.82,7.22,7.22,3
18,13,20.64,33.14,7.22,7.22,3
19,13,19.31,32.81,7.22,7.22,3
20,13,19.22,32.72,7.22,7.22,3
21,13,18.09,32.59,7.22,7.22,3
22,13,20.85,33.35,7.22,7.22,3
23,13,19.08,32.58,7.22,7.22,3
24,13,19.74,33.24,7.22,7.22,3
25,13,20.26,33.76,7.22,7.22,3
26,13,20.29,32.79,7.22,7.22,3
27,13,19.61,33.11,7.22,7.22,3
28,13,20.58,33.08,7.22,7.22,3
29,13,20.58,33.08,7.22,7.22,3
30,13,20.47,32.97,7.22,7.22,3
31,13,19.47,32.97,7.22,7.22,3
32,13,20.27,32.77,7.22,7.22,3
33,13,19.99,34.49,7.22,7.22,3
34,13,19.68,33.18,7.22,7.22,3
35,13,20.76,33.26,7.22,7.22,3
36,13,20.4,32.9,7.22,7.22,3
37,13,19.83,33.33,7.22,7.22,3
38,13,20.6,33.1,7.22,7.22,3
39,13,20.92,33.42,7.22,7.22,3
40,13,20.39,33.89,7.22,7.22,3
41,13,18.65,34.15,7.22,7.22,3
42,13,20.73,33.23,7.22,7.22,3
43,13,19.71,33.21,7.22,7.22,3
44,13,19.29,32.79,7.22,7.22,3
45,13,19.64,33.14,7.22,7.22,3
46,13,20,32.5,7.22,7.22,3
47,13,18.17,32.67,7.22,7.22,3
48,13,19.67,33.17,7.22,7.22,3
49,13,20.02,32.52,7.22,7.22,3
50,13,19.31,32.81,7.22,7.22,3
51,13,20.46,32.96,7.22,7.22,3
52,13,20.14,32.64,7.22,7.22,3
53,13,20.84,33.34,7.22,7.22,3
54,13,18.74,33.24,7.22,7.22,3
55,13,20.66,33.16,7.22,7.22,3
56,13,20.21,32.71,7.22,7.22,3
57,13,20.23,32.73,7.22,7.22,3
58,13,18.21,33.71,7.22,7.22,3
59,13,20.09,32.59,7.22,7.22,3
60,13,20.07,32.57,7.22,7.22,3
61,13,20.37,32.87,7.22,7.22,3
62,13,19.73,33.23,7.22,7.22,3
63,13,20.18,32.68,7.22,7.22,3
64,13,20.62,33.12,7.22,7.22,3
65,13,20.25,32.75,7.22,7.22,3
66,13,19.4,33.9,7.22,7.22,3
67,13,20.75,34.25,7.22,7.22,3
68,13,20.24,32.74,7.22,7.22,3
69,13,19.91,33.41,7.22,7.22,3
70,13,20.42,32.92,7.22,7.22,3
71,13,18.34,32.84,7.22,7.22,3
72,13,20.85,33.35,7.22,7.22,3
73,13,18.19,32.69,7.22,7.22,3
74,13,19.52,33.02,7.22,7.22,3
75,13,19.7,34.2,7.22,7.22,3
76,13,20.11,33.61,7.22,7.22,3
77,13,18.21,32.71,7.22,7.22,3
78,13,20.03,32.53,7.22,7.22,3
79,13,20.6,33.1,7.22,7.22,3
80,13,19.52,33.02,7.22,7.22,3
81,13,20.91,33.41,7.22,7.22,3
82,13,18.71,33.21,7.22,7.22,3
83,13,19.76,33.26,7.22,7.22,3
84,13,20.55,33.05,7.22,7.22,3
85,13,20.08,32.58,7.22,7.22,3
86,13,20.78,33.28,7.22,7.22,3
87,13,19.48,32.98,7.22,7.22,3
88,13,19.27,32.77,7.22,7.22,3
89,13,19.98,33.48,7.22,7.22,3
90,13,20.94,33.44,7.22,7.22,3
91,13,20.94,33.44,7.22,7.22,3
92,13,20.95,34.45,7.22,7.22,3
93,13,20.35,32.85,7.22,7.22,3
94,13,20.77,33.27,7.22,7.22,3
95,13,18.2,32.7,7.22,7.22,3
96,13,20.17,32.67,7.22,7.22,3
97,13,19.61,33.11,7.22,7.22,3
98,13,20.12,32.62,7.22,7.22,3
99,13,20.26,32.76,7.22,7.22,3
100,13,20.17,32.67,7.22,7.22,3
101,13,20.64,33.14,7.22,7.22,3
102,13,19.87,33.37,7.22,7.22,3
103,13,19.54,34.04,7.22,7.22,3
104,13,20.29,33.79,7.22,7.22,3
105,13,19.49,32.99,7.22,7.22,3
106,13,20.39,32.89,7.22,7.22,3
107,13,20.08,32.58,7.22,7.22,3
108,13,20.93,34.43,7.22,7.22,3
109,13,19.22,32.72,7.22,7.22,3
110,13,19.09,32.59,7.22,7.22,3
111,13,20.42,33.92,7.22,7.22,3
112,13,20.81,33.31,7.22,7.22,3
113,13,20.04,32.54,7.22,7.22,3
114,13,19.77,33.27,7.22,7.22,3
115,13,19.64,33.14,7.22,7.22,3
116,13,18.51,33.01,7.22,7.22,3
117,13,20.85,33.35,7.22,7.22,3
118,13,19.56,33.06,7.22,7.22,3
119,13,20.02,32.52,7.22,7.22,3
0,14,19.15,33.37,6.16,6.43,3
1,14,18.68,33.51,6.16,6.43,3
2,14,19.58,33.68,6.16,6.43,3
3,14,18.88,33.56,6.16,6.43,3
4,14,18.81,33.85,6.16,6.43,3
5,14,19.61,33.48,6.16,6.43,3
6,14,19.28,33.27,6.16,6.43,3
7,14,18.86,33.82,6.16,6.43,3
8,14,20.14,33.57,6.16,6.43,3
9,14,19.46,33.49,6.16,6.43,3
10,14,18.39,33.53,6.16,6.43,3
11,14,18.96,33.29,6.16,6.43,3
12,14,19.31,34.17,6.16,6.43,3
13,14,19.37,33.59,6.16,6.43,3
14,14,20.89,33.89,6.16,6.43,3
15,14,18.44,33.89,6.16,6.43,3
16,14,19.27,33.25,6.16,6.43,3
17,14,18.62,33.46,6.16,6.43,3
18,14,19.16,33.37,6.16,6.43,3
19,14,18.49,33.62,6.16,6.43,3
20,14,20.1,33.5,6.16,6.43,3
21,14,18.93,33.34,6.16,6.43,3
22,14,19.11,34.02,6.16,6.43,3
23,14,19.27,33.35,6.16,6.43,3
24,14,20.2,33.12,6.16,6.43,3
25,14,18.5,33.4,6.16,6.43,3
26,14,18.93,33.54,6.16,6.43,3
27,14,19.5,33.79,6.16,6.43,3
28,14,18.96,33.69,6.16,6.43,3
29,14,19.75,33.47,6.16,6.43,3
30,14,18.28,33.11,6.16,6.43,3
31,14,19.32,33.17,6.16,6.43,3
32,14,20.36,33.7,6.16,6.43,3
33,14,18.41,33.47,6.16,6.43,3
34,14,20.87,33.37,6.16,6.43,3
35,14,18.61,33.7,6.16,6.43,3
36,14,19.63,33.35,6.16,6.43,3
37,14,19.24,33.53,6.16,6.43,3
38,14,21.17,33.38,6.16,6.43,3
39,14,19.36,33.5,6.16,6.43,3
40,14,18.64,34.13,6.16,6.43,3
41,14,19.1,33.74,6.16,6.43,3
42,14,18.45,33.57,6.16,6.43,3
43,14,18.36,34.13,6.16,6.43,3
44,14,18.7,33.27,6.16,6.43,3
45,14,18.37,33.18,6.16,6.43,3
46,14,19.24,33.35,6.16,6.43,3
47,14,20.28,33.15,6.16,6.43,3
48,14,19.13,33.35,6.16,6.43,3
49,14,19.23,33.25,6.16,6.43,3
50,14,18.96,33.44,6.16,6.43,3
51,14,18.63,33.23,6.16,6.43,3
52,14,18.79,33.2,6.16,6.43,3
53,14,18.47,33.72,6.16,6.43,3
54,14,18.9,33.85,6.16,6.43,3
55,14,19,33.29,6.16,6.43,3
56,14,19.27,33.53,6.16,6.43,3
57,14,19.4,33.41,6.16,6.43,3
58,14,18.97,33.58,6.16,6.43,3
59,14,18.55,33.75,6.16,6.43,3
60,14,19.5,33.51,6.16,6.43,3
61,14,18.71,33.44,6.16,6.43,3
62,14,18.34,33.81,6.16,6.43,3
63,14,18.55,34.06,6.16,6.43,3
64,14,18.64,34.01,6.16,6.43,3
65,14,19.27,33.3,6.16,6.43,3
66,14,19.04,33.48,6.16,6.43,3
67,14,19.26,33.57,6.16,6.43,3
68,14,19.47,33.9,6.16,6.43,3
69,14,18.49,33.17,6.16,6.43,3
70,14,19.23,33.47,6.16,6.43,3
71,14,18.87,33.46,6.16,6.43,3
72,14,18.88,33.76,6.16,6.43,3
73,14,21.11,33.42,6.16,6.43,3
74,14,18.99,33.51,6.16,6.43,3
75,14,19.78,33.86,6.16,6.43,3
76,14,19.04,33.55,6.16,6.43,3
77,14,18.85,33.57,6.16,6.43,3
78,14,18.6,33.55,6.16,6.43,3
79,14,18.94,33.47,6.16,6.43,3
80,14,21,33.26,6.16,6.43,3
81,14,18.9,33.2,6.16,6.43,3
82,14,20.22,33.27,6.16,6.43,3
83,14,19.3,33.67,6.16,6.43,3
84,14,18.68,33.39,6.16,6.43,3
85,14,18.57,33.4,6.16,6.43,3
86,14,19.16,33.7,6.16,6.43,3
87,14,19.11,33.31,6.16,6.43,3
88,14,18.65,33.28,6.16,6.43,3
89,14,18.55,33.37,6.16,6.43,3
90,14,18.58,33.37,6.16,6.43,3
91,14,19.43,33.9,6.16,6.43,3
92,14,18.31,33.61,6.16,6.43,3
93,14,18.42,33.23,6.16,6.43,3
94,14,18.54,33.27,6.16,6.43,3
95,14,18.56,33.67,6.16,6.43,3
96,14,21.31,33.17,6.16,6.43,3
97,14,18.57,33.39,6.16,6.43,3
98,14,18.67,33.64,6.16,6.43,3
99,14,18.54,33.54,6.16,6.43,3
100,14,18.69,33.47,6.16,6.43,3
101,14,18.53,33.06,6.16,6.43,3
102,14,18.74,33.51,6.16,6.43,3
103,14,18.88,33.45,6.16,6.43,3
104,14,19.07,33.31,6.16,6.43,3
105,14,18.41,33.4,6.16,6.43,3
106,14,18.88,34.04,6.16,6.43,3
107,14,19.18,33.31,6.16,6.43,3
108,14,18.85,33.45,6.16,6.43,3
109,14,18.96,33.48,6.16,6.43,3
110,14,20.62,33.57,6.16,6.43,3
111,14,19.19,33.75,6.16,6.43,3
112,14,19.72,33.98,6.16,6.43,3
113,14,19.62,33.35,6.16,6.43,3
114,14,18.57,33.76,6.16,6.43,3
115,14,19.15,33.71,6.16,6.43,3
116,14,19.26,33.37,6.16,6.43,3
117,14,20.06,33.62,6.16,6.43,3
118,14,19.06,33.44,6.16,6.43,3
119,14,20.83,33.3,6.16,6.43,3
0,15,18.01,32.83,9.1,7.51,3
1,15,18.33,33.49,9.1,7.51,3
2,15,18.84,33.5,9.1,7.51,3
3,15,18.16,33.48,9.1,7.51,3
4,15,18.63,33.21,9.1,7.51,3
5,15,18.96,33.5,9.1,7.51,3
6,15,18.89,33.49,9.1,7.51,3
7,15,18.61,33.5,9.1,7.51,3
8,15,18.83,33.48,9.1,7.51,3
9,15,18.3,33.5,9.1,7.51,3
10,15,18.89,33.42,9.1,7.51,3
11,15,18.67,33.5,9.1,7.51,3
12,15,18.35,33.5,9.1,7.51,3
13,15,18.8,33.49,9.1,7.51,3
14,15,18.99,33.13,9.1,7.51,3
15,15,18.83,33.17,9.1,7.51,3
16,15,18.09,32.58,9.1,7.51,3
17,15,18.89,33.5,9.1,7.51,3
18,15,18.87,33.49,9.1,7.51,3
19,15,18.39,33.5,9.1,7.51,3
20,15,18.74,33.49,9.1,7.51,3
21,15,18.54,32.55,9.1,7.51,3
22,15,18.32,33.49,9.1,7.51,3
23,15,18.61,33.49,9.1,7.51,3
24,15,18.88,33.25,9.1,7.51,3
25,15,18.06,33.49,9.1,7.51,3
26,15,18.17,33.5,9.1,7.51,3
27,15,18.49,33.24,9.1,7.51,3
28,15,18.71,33.49,9.1,7.51,3
29,15,18.58,33.49,9.1,7.51,3
30,15,18.26,33.5,9.1,7.51,3
31,15,18.29,32.86,9.1,7.51,3
32,15,18.24,33.43,9.1,7.51,3
33,15,18.15,33.5,9.1,7.51,3
34,15,18.14,33.5,9.1,7.51,3
35,15,18.67,33.49,9.1,7.51,3
36,15,18.63,33.5,9.1,7.51,3
37,15,18.18,33.49,9.1,7.51,3
38,15,18.21,33.5,9.1,7.51,3
39,15,18.86,33.32,9.1,7.51,3
40,15,18.46,32.77,9.1,7.51,3
41,15,18.48,33.5,9.1,7.51,3
42,15,18.16,33.5,9.1,7.51,3
43,15,18.07,33.48,9.1,7.51,3
44,15,18.66,33.49,9.1,7.51,3
45,15,18.32,33.49,9.1,7.51,3
46,15,18.96,33.46,9.1,7.51,3
47,15,18.61,33.42,9.1,7.51,3
48,15,18.47,33.5,9.1,7.51,3
49,15,18.83,33.18,9.1,7.51,3
50,15,18.21,33.47,9.1,7.51,3
51,15,18.46,33.39,9.1,7.51,3
52,15,18.45,33.49,9.1,7.51,3
53,15,18.39,33.46,9.1,7.51,3
54,15,18.98,33.38,9.1,7.51,3
55,15,18.45,33.47,9.1,7.51,3
56,15,18.68,33.5,9.1,7.51,3
57,15,18.71,33.4,9.1,7.51,3
58,15,18.71,33.5,9.1,7.51,3
59,15,18.85,33.5,9.1,7.51,3
60,15,18.83,32.83,9.1,7.51,3
61,15,18.44,33.5,9.1,7.51,3
62,15,18.52,33.49,9.1,7.51,3
63,15,18.82,33.49,9.1,7.51,3
64,15,18.71,33.5,9.1,7.51,3
65,15,18.44,33.5,9.1,7.51,3
66,15,18.65,33.48,9.1,7.51,3
67,15,18.15,33.5,9.1,7.51,3
68,15,18.64,33.29,9.1,7.51,3
69,15,18.88,33.25,9.1,7.51,3
70,15,18.16,33.49,9.1,7.51,3
71,15,18.6,33.34,9.1,7.51,3
72,15,18.02,33.47,9.1,7.51,3
73,15,18.72,33.1,9.1,7.51,3
74,15,18.79,33.5,9.1,7.51,3
75,15,18.64,33.25,9.1,7.51,3
76,15,18.83,33.44,9.1,7.51,3
77,15,18.11,33.5,9.1,7.51,3
78,15,18.44,33.39,9.1,7.51,3
79,15,18.48,33.31,9.1,7.51,3
80,15,18.78,33.4,9.1,7.51,3
81,15,18.64,33.04,9.1,7.51,3
82,15,18.14,33.49,9.1,7.51,3
83,15,18.38,33.43,9.1,7.51,3
84,15,18.04,33.48,9.1,7.51,3
85,15,18.18,33.5,9.1,7.51,3
86,15,18.34,33.5,9.1,7.51,3
87,15,18.35,33.48,9.1,7.51,3
88,15,18.96,32.61,9.1,7.51,3
89,15,18.42,33.5,9.1,7.51,3
90,15,18.34,33.45,9.1,7.51,3
91,15,18.13,33.5,9.1,7.51,3
92,15,18.19,32.86,9.1,7.51,3
93,15,18.16,33.17,9.1,7.51,3
94,15,18.23,33.5,9.1,7.51,3
95,15,18.57,33.49,9.1,7.51,3
96,15,18.44,33.27,9.1,7.51,3
97,15,18.66,33.35,9.1,7.51,3
98,15,18.17,32.9,9.1,7.51,3
99,15,18.76,33.49,9.1,7.51,3
100,15,18.15,33.48,9.1,7.51,3
101,15,18.6,33.34,9.1,7.51,3
102,15,18.08,33.5,9.1,7.51,3
103,15,18.39,32.96,9.1,7.51,3
104,15,18.54,33.5,9.1,7.51,3
105,15,18.58,33.36,9.1,7.51,3
106,15,18.25,33.49,9.1,7.51,3
107,15,18.93,32.75,9.1,7.51,3
108,15,18.51,33.49,9.1,7.51,3
109,15,18.27,33.11,9.1,7.51,3
110,15,18.45,33.5,9.1,7.51,3
111,15,18.66,33.5,9.1,7.51,3
112,15,18.6,32.96,9.1,7.51,3
113,15,18.54,33.5,9.1,7.51,3
114,15,18.17,33.5,9.1,7.51,3
115,15,18.79,33.5,9.1,7.51,3
116,15,18.16,33.42,9.1,7.51,3
117,15,18.27,32.9,9.1,7.51,3
118,15,18.68,33.5,9.1,7.51,3
